row.id,Genus_Species,altname,nametype,complex,with.data
2345,Bryotropha altitudophila,Bryotropha altitudophila,binomial,FALSE,FALSE
2346,Bryotropha boreella,Bryotropha boreella,binomial,FALSE,FALSE
2347,Bryotropha branella,Bryotropha branella,binomial,FALSE,FALSE
2348,Bryotropha galbanella,Bryotropha galbanella,binomial,FALSE,FALSE
2349,Bryotropha gemella,Bryotropha gemella,binomial,FALSE,FALSE
2350,Bryotropha hodgesi,Bryotropha hodgesi,binomial,FALSE,FALSE
2351,Bryotropha plantariella,Bryotropha plantariella,binomial,FALSE,FALSE
2352,Bryotropha similis,Bryotropha similis,binomial,FALSE,FALSE
2353,Bucculatrix adelpha,Bucculatrix adelpha,binomial,FALSE,FALSE
2354,Bucculatrix agnella,Bucculatrix agnella,binomial,FALSE,FALSE
2355,Bucculatrix ainsliella,Bucculatrix ainsliella,binomial,FALSE,FALSE
2356,Bucculatrix ainsliella,Oak Skeletonizer Moth,english,FALSE,FALSE
2357,Bucculatrix albaciliella,Bucculatrix albaciliella,binomial,FALSE,FALSE
2358,Bucculatrix albertiella,Bucculatrix albertiella,binomial,FALSE,FALSE
2359,Bucculatrix albertiella,Oak-ribbed Skeletonizer Moth,english,FALSE,FALSE
2360,Bucculatrix ambrosiaefoliella,Bucculatrix ambrosiaefoliella,binomial,FALSE,FALSE
2361,Bucculatrix anaticula,Bucculatrix anaticula,binomial,FALSE,FALSE
2362,Bucculatrix angustata,Bucculatrix angustata,binomial,FALSE,FALSE
2363,Bucculatrix angustisquamella,Bucculatrix angustisquamella,binomial,FALSE,FALSE
2364,Bucculatrix arnicella,Bucculatrix arnicella,binomial,FALSE,FALSE
2365,Bucculatrix atrosignata,Bucculatrix atrosignata,binomial,FALSE,FALSE
2366,Bucculatrix benenotata,Bucculatrix benenotata,binomial,FALSE,FALSE
2367,Bucculatrix bicristata,Bucculatrix bicristata,binomial,FALSE,FALSE
2368,Bucculatrix brunnescens,Bucculatrix brunnescens,binomial,FALSE,FALSE
2369,Bucculatrix callistricha,Bucculatrix callistricha,binomial,FALSE,FALSE
2370,Bucculatrix canadensisella,Birch Skeletonizer Moth,english,FALSE,FALSE
2371,Bucculatrix canadensisella,Bucculatrix canadensisella,binomial,FALSE,FALSE
2372,Bucculatrix carolinae,Bucculatrix carolinae,binomial,FALSE,FALSE
2373,Bucculatrix ceanothiella,Bucculatrix ceanothiella,binomial,FALSE,FALSE
2374,Bucculatrix cerina,Bucculatrix cerina,binomial,FALSE,FALSE
2375,Bucculatrix columbiana,Bucculatrix columbiana,binomial,FALSE,FALSE
2376,Bucculatrix coniforma,Bucculatrix coniforma,binomial,FALSE,FALSE
2377,Bucculatrix copeuta,Bucculatrix copeuta,binomial,FALSE,FALSE
2378,Bucculatrix coronatella,Bucculatrix coronatella,binomial,FALSE,FALSE
2379,Bucculatrix cuneigera,Bucculatrix cuneigera,binomial,FALSE,FALSE
2380,Bucculatrix disjuncta,Bucculatrix disjuncta,binomial,FALSE,FALSE
2381,Bucculatrix divisa,Bucculatrix divisa,binomial,FALSE,FALSE
2382,Bucculatrix domicola,Bucculatrix domicola,binomial,FALSE,FALSE
2383,Bucculatrix dominatrix,Bucculatrix dominatrix,binomial,FALSE,FALSE
2384,Bucculatrix eclecta,Bucculatrix eclecta,binomial,FALSE,FALSE
2385,Bucculatrix enceliae,Bucculatrix enceliae,binomial,FALSE,FALSE
2386,Bucculatrix ericameriae,Bucculatrix ericameriae,binomial,FALSE,FALSE
2387,Bucculatrix eugrapha,Bucculatrix eugrapha,binomial,FALSE,FALSE
2388,Bucculatrix eupatoriella,Bucculatrix eupatoriella,binomial,FALSE,FALSE
2389,Bucculatrix eurotiella,Bucculatrix eurotiella,binomial,FALSE,FALSE
2390,Bucculatrix evanescens,Bucculatrix evanescens,binomial,FALSE,FALSE
2391,Bucculatrix floccosa,Bucculatrix floccosa,binomial,FALSE,FALSE
2392,Bucculatrix flourensiae,Bucculatrix flourensiae,binomial,FALSE,FALSE
2393,Bucculatrix franseriae,Bucculatrix franseriae,binomial,FALSE,FALSE
2394,Bucculatrix frigida,Bucculatrix frigida,binomial,FALSE,FALSE
2395,Bucculatrix fugitans,Bucculatrix fugitans,binomial,FALSE,FALSE
2396,Bucculatrix fusicola,Bucculatrix fusicola,binomial,FALSE,FALSE
2397,Bucculatrix gossypiella,Bucculatrix gossypiella,binomial,FALSE,FALSE
2398,Bucculatrix ilecella,Bucculatrix ilecella,binomial,FALSE,FALSE
2399,Bucculatrix illecebrosa,Bucculatrix illecebrosa,binomial,FALSE,FALSE
2400,Bucculatrix immaculatella,Bucculatrix immaculatella,binomial,FALSE,FALSE
2401,Bucculatrix improvisa,Bucculatrix improvisa,binomial,FALSE,FALSE
2402,Bucculatrix insolita,Bucculatrix insolita,binomial,FALSE,FALSE
2403,Bucculatrix inusitata,Bucculatrix inusitata,binomial,FALSE,FALSE
2404,Bucculatrix ivella,Bucculatrix ivella,binomial,FALSE,FALSE
2405,Bucculatrix kendalli,Bucculatrix kendalli,binomial,FALSE,FALSE
2406,Bucculatrix kimballi,Bucculatrix kimballi,binomial,FALSE,FALSE
2407,Bucculatrix koebelella,Bucculatrix koebelella,binomial,FALSE,FALSE
2408,Bucculatrix latella,Bucculatrix latella,binomial,FALSE,FALSE
2409,Bucculatrix leptalea,Bucculatrix leptalea,binomial,FALSE,FALSE
2410,Bucculatrix litigiosella,Bucculatrix litigiosella,binomial,FALSE,FALSE
2411,Bucculatrix locuples,Bucculatrix locuples,binomial,FALSE,FALSE
2412,Bucculatrix longula,Bucculatrix longula,binomial,FALSE,FALSE
2413,Bucculatrix luteella,Bucculatrix luteella,binomial,FALSE,FALSE
2414,Bucculatrix magnella,Bucculatrix magnella,binomial,FALSE,FALSE
2415,Bucculatrix micropunctata,Bucculatrix micropunctata,binomial,FALSE,FALSE
2416,Bucculatrix montana,Bucculatrix montana,binomial,FALSE,FALSE
2417,Bucculatrix needhami,Bucculatrix needhami,binomial,FALSE,FALSE
2418,Bucculatrix nigripunctella,Bucculatrix nigripunctella,binomial,FALSE,FALSE
2419,Bucculatrix niveella,Bucculatrix niveella,binomial,FALSE,FALSE
2420,Bucculatrix ochristrigella,Bucculatrix ochristrigella,binomial,FALSE,FALSE
2421,Bucculatrix ochrisuffusa,Bucculatrix ochrisuffusa,binomial,FALSE,FALSE
2422,Bucculatrix ochritincta,Bucculatrix ochritincta,binomial,FALSE,FALSE
2423,Bucculatrix packardella,Bucculatrix packardella,binomial,FALSE,FALSE
2424,Bucculatrix pallidula,Bucculatrix pallidula,binomial,FALSE,FALSE
2425,Bucculatrix paroptila,Bucculatrix paroptila,binomial,FALSE,FALSE
2426,Bucculatrix parvinotata,Bucculatrix parvinotata,binomial,FALSE,FALSE
2427,Bucculatrix platyphylla,Bucculatrix platyphylla,binomial,FALSE,FALSE
2428,Bucculatrix plucheae,Bucculatrix plucheae,binomial,FALSE,FALSE
2429,Bucculatrix polymniae,Bucculatrix polymniae,binomial,FALSE,FALSE
2430,Bucculatrix polytita,Bucculatrix polytita,binomial,FALSE,FALSE
2431,Bucculatrix pomifoliella,Bucculatrix pomifoliella,binomial,FALSE,FALSE
2432,Bucculatrix quadrigemina,Bucculatrix quadrigemina,binomial,FALSE,FALSE
2433,Bucculatrix quinquenotella,Bucculatrix quinquenotella,binomial,FALSE,FALSE
2434,Bucculatrix recognita,Bucculatrix recognita,binomial,FALSE,FALSE
2435,Bucculatrix salutatoria,Bucculatrix salutatoria,binomial,FALSE,FALSE
2436,Bucculatrix seneciensis,Bucculatrix seneciensis,binomial,FALSE,FALSE
2437,Bucculatrix seorsa,Bucculatrix seorsa,binomial,FALSE,FALSE
2438,Bucculatrix separabilis,Bucculatrix separabilis,binomial,FALSE,FALSE
2439,Bucculatrix sexnotata,Bucculatrix sexnotata,binomial,FALSE,FALSE
2440,Bucculatrix simulans,Bucculatrix simulans,binomial,FALSE,FALSE
2441,Bucculatrix solidaginiella,Bucculatrix solidaginiella,binomial,FALSE,FALSE
2442,Bucculatrix sororcula,Bucculatrix sororcula,binomial,FALSE,FALSE
2443,Bucculatrix speciosa,Bucculatrix speciosa,binomial,FALSE,FALSE
2444,Bucculatrix spectabilis,Bucculatrix spectabilis,binomial,FALSE,FALSE
2445,Bucculatrix sphaeralceae,Bucculatrix sphaeralceae,binomial,FALSE,FALSE
2446,Bucculatrix sporobolella,Bucculatrix sporobolella,binomial,FALSE,FALSE
2447,Bucculatrix staintonella,Bucculatrix staintonella,binomial,FALSE,FALSE
2448,Bucculatrix subnitens,Bucculatrix subnitens,binomial,FALSE,FALSE
2449,Bucculatrix taeniola,Bucculatrix taeniola,binomial,FALSE,FALSE
2450,Bucculatrix tenebricosa,Bucculatrix tenebricosa,binomial,FALSE,FALSE
2451,Bucculatrix tetradymiae,Bucculatrix tetradymiae,binomial,FALSE,FALSE
2452,Bucculatrix thurberiella,Bucculatrix thurberiella,binomial,FALSE,FALSE
2453,Bucculatrix transversata,Bucculatrix transversata,binomial,FALSE,FALSE
2454,Bucculatrix tridenticola,Bucculatrix tridenticola,binomial,FALSE,FALSE
2455,Bucculatrix trifasciella,Bucculatrix trifasciella,binomial,FALSE,FALSE
2456,Bucculatrix variabilis,Bucculatrix variabilis,binomial,FALSE,FALSE
2457,Bucculatrix viguierae,Bucculatrix viguierae,binomial,FALSE,FALSE
2458,Bucculatrix zophopasta,Bucculatrix zophopasta,binomial,FALSE,FALSE
2459,Buckleria parvulus,Buckleria parvulus,binomial,FALSE,FALSE
2460,Buckleria parvulus,Sundew Plume Moth,english,FALSE,FALSE
2461,Bulia deducta,Bulia deducta,binomial,FALSE,TRUE
2462,Bulia mexicana,Bulia mexicana,binomial,FALSE,FALSE
2463,Bulia schausi,Bulia schausi,binomial,FALSE,FALSE
2464,Bulia similaris,Bulia similaris,binomial,FALSE,FALSE
2465,Bycombia verdugoensis,Bycombia verdugoensis,binomial,FALSE,FALSE
2466,Cabares potrillo,Cabares potrillo,binomial,FALSE,FALSE
2467,Cabera borealis,Cabera borealis,binomial,FALSE,FALSE
2468,Cabera erythemaria,Cabera erythemaria,binomial,FALSE,FALSE
2469,Cabera erythemaria,Yellow-dusted Cream Moth,english,FALSE,FALSE
2470,Cabera exanthemata,Cabera exanthemata,binomial,FALSE,FALSE
2471,Cabera quadrifasciaria,Cabera quadrifasciaria,binomial,FALSE,FALSE
2472,Cabera quadrifasciaria,Four-lined Cabera Moth,english,FALSE,FALSE
2473,Cabera variolaria,Cabera variolaria,binomial,FALSE,FALSE
2474,Cabera variolaria,Vestal Moth,english,FALSE,FALSE
2475,Cabnia myronella,Cabnia myronella,binomial,FALSE,FALSE
2476,Cacocharis albimacula,Cacocharis albimacula,binomial,FALSE,FALSE
2477,Cacocharis cymotoma,Cacocharis cymotoma,binomial,FALSE,FALSE
2478,Cacoecimorpha pronubana,Cacoecimorpha pronubana,binomial,FALSE,FALSE
2479,Cacoecimorpha pronubana,Carnation Tortrix Moth,english,FALSE,FALSE
2480,Cacotherapia angulalis,Cacotherapia angulalis,binomial,FALSE,FALSE
2481,Cacotherapia bilinealis,Cacotherapia bilinealis,binomial,FALSE,FALSE
2482,Cacotherapia flexilinealis,Cacotherapia flexilinealis,binomial,FALSE,FALSE
2483,Cacotherapia interalbicalis,Cacotherapia interalbicalis,binomial,FALSE,FALSE
2484,Cacotherapia lecerfialis,Cacotherapia lecerfialis,binomial,FALSE,FALSE
2485,Cacotherapia leucocope,Cacotherapia leucocope,binomial,FALSE,FALSE
2486,Cacotherapia nigrocinereella,Cacotherapia nigrocinereella,binomial,FALSE,FALSE
2487,Cacotherapia ponda,Cacotherapia ponda,binomial,FALSE,FALSE
2488,Cacotherapia unicoloralis,Cacotherapia unicoloralis,binomial,FALSE,FALSE
2489,Cacotherapia unipuncta,Cacotherapia unipuncta,binomial,FALSE,FALSE
2490,Cacozelia basiochrealis,Cacozelia basiochrealis,binomial,FALSE,FALSE
2491,Cacozelia basiochrealis,Yellow-based Cacozelia Moth,english,FALSE,FALSE
2492,Cacozelia elegans,Cacozelia elegans,binomial,FALSE,FALSE
2493,Cacozelia interruptella,Cacozelia interruptella,binomial,FALSE,FALSE
2494,Cacozelia pemphusalis,Cacozelia pemphusalis,binomial,FALSE,FALSE
2495,Cactoblastis cactorum,Cactoblastis cactorum,binomial,FALSE,FALSE
2496,Cactoblastis cactorum,Cactus Moth,english,FALSE,FALSE
2497,Cactobrosis fernaldialis,Cactobrosis fernaldialis,binomial,FALSE,FALSE
2498,Cadra cautella,Almond Moth,english,FALSE,FALSE
2499,Cadra cautella,Cadra cautella,binomial,FALSE,FALSE
2500,Cadra figulilella,Cadra figulilella,binomial,FALSE,FALSE
2501,Cadra figulilella,Raisin Moth,english,FALSE,FALSE
2502,Caenurgia chloropha,Caenurgia chloropha,binomial,FALSE,TRUE
2503,Caenurgia chloropha,Vetch Looper Moth,english,FALSE,FALSE
2504,Caenurgia togataria,Caenurgia togataria,binomial,FALSE,FALSE
2505,Caenurgina annexa,Caenurgina annexa,binomial,FALSE,FALSE
2506,Caenurgina caerulea,Caenurgina caerulea,binomial,FALSE,FALSE
2507,Caenurgina crassiuscula,Caenurgina crassiuscula,binomial,FALSE,TRUE
2508,Caenurgina crassiuscula,Clover Looper Moth,english,FALSE,FALSE
2509,Caenurgina erechtea,Caenurgina erechtea,binomial,FALSE,TRUE
2510,Caenurgina erechtea,Forage Looper Moth,english,FALSE,FALSE
2511,Cagiva cephalanthana,Cagiva cephalanthana,binomial,FALSE,FALSE
2512,Cahela ponderosella,Cahela Moth,english,FALSE,FALSE
2513,Cahela ponderosella,Cahela ponderosella,binomial,FALSE,FALSE
2514,Calasesia coccinea,Calasesia coccinea,binomial,FALSE,FALSE
2515,Calephelis arizonensis,Calephelis arizonensis,binomial,FALSE,FALSE
2516,Calephelis borealis,Calephelis borealis,binomial,FALSE,TRUE
2517,Calephelis freemani,Calephelis freemani,binomial,FALSE,FALSE
2518,Calephelis muticum,Calephelis mutica,binomial,FALSE,TRUE
2519,Calephelis muticum,Calephelis muticum,binomial,FALSE,TRUE
2520,Calephelis nemesis,Calephelis nemesis,binomial,FALSE,FALSE
2521,Calephelis perditalis,Calephelis perditalis,binomial,FALSE,FALSE
2522,Calephelis rawsoni,Calephelis rawsoni,binomial,FALSE,FALSE
2523,Calephelis virginiensis,Calephelis virginiensis,binomial,FALSE,TRUE
2524,Calephelis wrighti,Calephelis wrighti,binomial,FALSE,FALSE
2525,Calidota laqueata,Calidota laqueata,binomial,FALSE,FALSE
2526,Calidota laqueata,Streaked Calidota Moth,english,FALSE,FALSE
2527,Calledapteryx dryopterata,Brown Scoopwing Moth,english,FALSE,FALSE
2528,Calledapteryx dryopterata,Calledapteryx dryopterata,binomial,FALSE,FALSE
2529,Callionima falcifera,Callionima falcifera,binomial,FALSE,FALSE
2530,Callionima falcifera,Falcifera Sphinx Moth,english,FALSE,FALSE
2531,Callionima parce,Callionima parce,binomial,FALSE,FALSE
2532,Calliprora leucaenae,Calliprora leucaenae,binomial,FALSE,FALSE
2533,Calliprora sexstrigella,Calliprora sexstrigella,binomial,FALSE,FALSE
2534,Callistege diagonalis,Callistege diagonalis,binomial,FALSE,FALSE
2535,Callistege intercalaris,Callistege intercalaris,binomial,FALSE,FALSE
2536,Callistege triangula,Callistege triangula,binomial,FALSE,FALSE
2537,Callisto denticulella,Callisto denticulella,binomial,FALSE,FALSE
2538,Callizzia amorata,Callizzia amorata,binomial,FALSE,FALSE
2539,Callizzia amorata,Gray Scoopwing Moth,english,FALSE,FALSE
2540,Callizzia certiorata,Callizzia certiorata,binomial,FALSE,FALSE
2541,Callophrys affinis,Callophrys affinis,binomial,FALSE,FALSE
2542,Callophrys augustinus,BREL,code,FALSE,TRUE
2543,Callophrys augustinus,Brown Elfin,english,FALSE,FALSE
2544,Callophrys augustinus,Callophrys augustinus,binomial,FALSE,TRUE
2545,Callophrys dumetorum,Callophrys dumetorum,binomial,FALSE,FALSE
2546,Callophrys eryphon,Callophrys eryphon,binomial,FALSE,TRUE
2547,Callophrys fotis,Callophrys fotis,binomial,FALSE,FALSE
2548,Callophrys gryneus,Callophrys gryneus,binomial,FALSE,TRUE
2549,Callophrys gryneus,JUHA,code,FALSE,TRUE
2550,Callophrys gryneus,Juniper Hairstreak,english,FALSE,FALSE
2551,Callophrys henrici,Callophrys henrici,binomial,FALSE,TRUE
2552,Callophrys henrici,HEEL,code,FALSE,TRUE
2553,Callophrys henrici,Henry's Elfin,english,FALSE,TRUE
2554,Callophrys hesseli,Callophrys hesseli,binomial,FALSE,TRUE
2555,Callophrys irus,Callophrys irus,binomial,FALSE,TRUE
2556,Callophrys irus,FREL,code,FALSE,TRUE
2557,Callophrys irus,Frosted Elfin,english,FALSE,FALSE
2558,Callophrys johnsoni,Callophrys johnsoni,binomial,FALSE,FALSE
2559,Callophrys lanoraieensis,Callophrys lanoraieensis,binomial,FALSE,TRUE
2560,Callophrys loki,Callophrys loki,binomial,FALSE,FALSE
2561,Callophrys mcfarlandi,Callophrys mcfarlandi,binomial,FALSE,FALSE
2562,Callophrys mossii,Callophrys mossii,binomial,FALSE,FALSE
2563,Callophrys muiri,Callophrys muiri,binomial,FALSE,FALSE
2564,Callophrys niphon,Callophrys niphon,binomial,FALSE,TRUE
2565,Callophrys niphon,Eastern Pine Elfin,english,FALSE,TRUE
2566,Callophrys niphon,EPEL,code,FALSE,TRUE
2567,Callophrys polios,Callophrys polios,binomial,FALSE,TRUE
2568,Callophrys sheridanii,Callophrys sheridanii,binomial,FALSE,FALSE
2569,Callophrys spinetorum,Callophrys spinetorum,binomial,FALSE,FALSE
2570,Callophrys viridis,Callophrys viridis,binomial,FALSE,FALSE
2571,Callophrys xami,Callophrys xami,binomial,FALSE,FALSE
2572,Callopistria cordata,Callopistria cordata,binomial,FALSE,TRUE
2573,Callopistria cordata,Silver-spotted Fern Moth,english,FALSE,FALSE
2574,Callopistria floridensis,Callopistria floridensis,binomial,FALSE,FALSE
2575,Callopistria floridensis,Florida Fern Moth,english,FALSE,FALSE
2576,Callopistria granitosa,Callopistria granitosa,binomial,FALSE,FALSE
2577,Callopistria granitosa,Granitose Fern Moth,english,FALSE,FALSE
2578,Callopistria jamaicensis,Callopistria jamaicensis,binomial,FALSE,FALSE
2579,Callopistria mollissima,Callopistria mollissima,binomial,FALSE,TRUE
2580,Callopistria mollissima,Pink-shaded Fern Moth,english,FALSE,FALSE
2581,Callosamia angulifera,Callosamia angulifera,binomial,FALSE,FALSE
2582,Callosamia angulifera,Tulip-tree Silkmoth,english,FALSE,FALSE
2583,Callosamia promethea,Callosamia promethea,binomial,FALSE,FALSE
2584,Callosamia promethea,Promethea Moth,english,FALSE,FALSE
2585,Callosamia securifera,Callosamia securifera,binomial,FALSE,FALSE
2586,Callosamia securifera,Sweetbay Silkmoth,english,FALSE,FALSE
2587,Caloecia entima,Caloecia entima,binomial,FALSE,FALSE
2588,Caloecia juvenalis,Caloecia juvenalis,binomial,FALSE,FALSE
2589,Calophasia lunula,Calophasia lunula,binomial,FALSE,FALSE
2590,Calophasia lunula,Toadflax Brocade Moth,english,FALSE,FALSE
2591,Caloptilia aceriella,Caloptilia aceriella,binomial,FALSE,FALSE
2592,Caloptilia acerifoliella,Caloptilia acerifoliella,binomial,FALSE,FALSE
2593,Caloptilia agrifoliella,Caloptilia agrifoliella,binomial,FALSE,FALSE
2594,Caloptilia alnicolella,Caloptilia alnicolella,binomial,FALSE,FALSE
2595,Caloptilia alnivorella,Alder Leafminer Moth,english,FALSE,FALSE
2596,Caloptilia alnivorella,Caloptilia alnivorella,binomial,FALSE,FALSE
2597,Caloptilia amphidelta,Caloptilia amphidelta,binomial,FALSE,FALSE
2598,Caloptilia anthobaphes,Caloptilia anthobaphes,binomial,FALSE,FALSE
2599,Caloptilia asplenifoliatella,Caloptilia asplenifoliatella,binomial,FALSE,FALSE
2600,Caloptilia atomosella,Caloptilia atomosella,binomial,FALSE,FALSE
2601,Caloptilia azaleella,Azalea Leafminer Moth,english,FALSE,FALSE
2602,Caloptilia azaleella,Caloptilia azaleella,binomial,FALSE,FALSE
2603,Caloptilia behrensella,Caloptilia behrensella,binomial,FALSE,FALSE
2604,Caloptilia belfragella,Caloptilia belfragella,binomial,FALSE,FALSE
2605,Caloptilia betulivora,Caloptilia betulivora,binomial,FALSE,FALSE
2606,Caloptilia bimaculatella,Caloptilia bimaculatella,binomial,FALSE,FALSE
2607,Caloptilia blandella,Caloptilia blandella,binomial,FALSE,FALSE
2608,Caloptilia burgessiella,Caloptilia burgessiella,binomial,FALSE,FALSE
2609,Caloptilia burserella,Caloptilia burserella,binomial,FALSE,FALSE
2610,Caloptilia canadensisella,Caloptilia canadensisella,binomial,FALSE,FALSE
2611,Caloptilia cornusella,Caloptilia cornusella,binomial,FALSE,FALSE
2612,Caloptilia coroniella,Caloptilia coroniella,binomial,FALSE,FALSE
2613,Caloptilia diversilobiella,Caloptilia diversilobiella,binomial,FALSE,FALSE
2614,Caloptilia ferruginella,Caloptilia ferruginella,binomial,FALSE,FALSE
2615,Caloptilia flavella,Caloptilia flavella,binomial,FALSE,FALSE
2616,Caloptilia flavimaculella,Caloptilia flavimaculella,binomial,FALSE,FALSE
2617,Caloptilia fraxinella,Ash Leaf Cone Roller Moth,english,FALSE,FALSE
2618,Caloptilia fraxinella,Caloptilia fraxinella,binomial,FALSE,FALSE
2619,Caloptilia glutinella,Caloptilia glutinella,binomial,FALSE,FALSE
2620,Caloptilia hypericella,Caloptilia hypericella,binomial,FALSE,FALSE
2621,Caloptilia invariabilis,Caloptilia invariabilis,binomial,FALSE,FALSE
2622,Caloptilia invariabilis,Cherry Leaf-cone Caterpillar Moth,english,FALSE,FALSE
2623,Caloptilia juglandiella,Caloptilia juglandiella,binomial,FALSE,FALSE
2624,Caloptilia macranthes,Caloptilia macranthes,binomial,FALSE,FALSE
2625,Caloptilia melanocarpae,Caloptilia melanocarpae,binomial,FALSE,FALSE
2626,Caloptilia minimella,Caloptilia minimella,binomial,FALSE,FALSE
2627,Caloptilia murtfeldtella,Caloptilia murtfeldtella,binomial,FALSE,FALSE
2628,Caloptilia negundella,Boxelder Leafroller Moth,english,FALSE,FALSE
2629,Caloptilia negundella,Caloptilia negundella,binomial,FALSE,FALSE
2630,Caloptilia nondeterminata,Caloptilia nondeterminata,binomial,FALSE,FALSE
2631,Caloptilia obscuripennella,Caloptilia obscuripennella,binomial,FALSE,FALSE
2632,Caloptilia ostryaeella,Caloptilia ostryaeella,binomial,FALSE,FALSE
2633,Caloptilia ovatiella,Caloptilia ovatiella,binomial,FALSE,FALSE
2634,Caloptilia packardella,Caloptilia packardella,binomial,FALSE,FALSE
2635,Caloptilia palustriella,Caloptilia palustriella,binomial,FALSE,FALSE
2636,Caloptilia paradoxum,Caloptilia paradoxum,binomial,FALSE,FALSE
2637,Caloptilia perseae,Caloptilia perseae,binomial,FALSE,FALSE
2638,Caloptilia populiella,Caloptilia populiella,binomial,FALSE,FALSE
2639,Caloptilia porphyretica,Caloptilia porphyretica,binomial,FALSE,FALSE
2640,Caloptilia pulchella,Caloptilia pulchella,binomial,FALSE,FALSE
2641,Caloptilia reticulata,Caloptilia reticulata,binomial,FALSE,FALSE
