"","hex","Year","Month","Day","Code","ntot"
"20644",673,2006,5,25,"RP",1
"20645",673,2006,5,26,"RL",2
"20646",673,2006,5,26,"RP",1
"20647",673,2006,5,28,"RL",1
"20648",673,2006,5,29,"RP",1
"20649",673,2006,6,3,"Oth",3
"20650",673,2006,6,3,"RL",4
"20651",673,2006,6,3,"RP",1
"20652",673,2006,6,8,"RL",2
"20653",673,2006,6,9,"Oth",5
"20654",673,2006,6,9,"RL",122
"20655",673,2006,6,9,"RP",3
"20656",673,2006,6,14,"RL",1
"20657",673,2006,6,14,"RP",1
"20658",673,2006,6,15,"RP",1
"20659",673,2006,6,16,"Oth",1
"20660",673,2006,6,16,"RL",2
"20661",673,2006,6,16,"RP",2
"20662",673,2006,6,17,"Oth",1
"20663",673,2006,6,18,"Oth",1
"20664",673,2006,6,18,"RL",1
"20665",673,2006,6,26,"Oth",2
"20666",673,2006,6,26,"RP",1
"20667",673,2006,6,29,"Oth",6
"20668",673,2006,6,29,"RL",3
"20669",673,2006,6,29,"RP",3
"20670",673,2006,7,2,"Oth",9
"20671",673,2006,7,2,"RL",2
"20672",673,2006,7,2,"RP",5
"20673",673,2006,7,4,"Oth",2
"20674",673,2006,7,4,"RP",3
"20675",673,2006,7,6,"Oth",88
"20676",673,2006,7,6,"RL",14
"20677",673,2006,7,6,"RP",10
"20678",673,2006,7,8,"Oth",5
"20679",673,2006,7,8,"RP",2
"20680",673,2006,7,9,"Oth",5
"20681",673,2006,7,9,"RL",5
"20682",673,2006,7,9,"RP",5
"20683",673,2006,7,11,"Oth",5
"20684",673,2006,7,11,"RL",4
"20685",673,2006,7,11,"RP",7
"20686",673,2006,7,13,"Oth",3
"20687",673,2006,7,13,"RP",5
"20688",673,2006,7,14,"Oth",63
"20689",673,2006,7,14,"RL",51
"20690",673,2006,7,14,"RP",30
"20691",673,2006,7,15,"Oth",67
"20692",673,2006,7,15,"RL",36
"20693",673,2006,7,15,"RP",13
"20694",673,2006,7,16,"Oth",4
"20695",673,2006,7,16,"RL",2
"20696",673,2006,7,16,"RP",11
"20697",673,2006,7,17,"Oth",1
"20698",673,2006,7,17,"RP",10
"20699",673,2006,7,18,"Oth",6
"20700",673,2006,7,18,"RL",5
"20701",673,2006,7,18,"RP",15
"20702",673,2006,7,19,"Oth",30
"20703",673,2006,7,19,"RL",17
"20704",673,2006,7,19,"RP",33
"20705",673,2006,7,20,"Oth",3
"20706",673,2006,7,20,"RL",3
"20707",673,2006,7,20,"RP",21
"20708",673,2006,7,21,"Oth",4
"20709",673,2006,7,21,"RL",4
"20710",673,2006,7,21,"RP",15
"20711",673,2006,7,22,"RP",7
"20712",673,2006,7,23,"Oth",12
"20713",673,2006,7,23,"RL",4
"20714",673,2006,7,23,"RP",17
"20715",673,2006,7,24,"Oth",176
"20716",673,2006,7,24,"RL",124
"20717",673,2006,7,24,"RP",100
"20718",673,2006,7,25,"Oth",2
"20719",673,2006,7,25,"RL",4
"20720",673,2006,7,25,"RP",9
"20721",673,2006,7,26,"Oth",215
"20722",673,2006,7,26,"RL",107
"20723",673,2006,7,26,"RP",336
"20724",673,2006,7,27,"RP",2
"20725",673,2006,7,28,"RP",2
"20726",673,2006,7,29,"Oth",3
"20727",673,2006,7,29,"RL",3
"20728",673,2006,7,29,"RP",9
"20729",673,2006,8,1,"Oth",17
"20730",673,2006,8,1,"RL",25
"20731",673,2006,8,1,"RP",63
"20732",673,2006,8,3,"RL",1
"20733",673,2006,8,4,"Oth",1
"20734",673,2006,8,4,"RL",1
"20735",673,2006,8,4,"RP",8
"20736",673,2006,8,5,"Oth",59
"20737",673,2006,8,5,"RL",40
"20738",673,2006,8,5,"RP",50
"20739",673,2006,8,6,"Oth",17
"20740",673,2006,8,6,"RL",10
"20741",673,2006,8,6,"RP",17
"20742",673,2006,8,7,"Oth",9
"20743",673,2006,8,7,"RL",4
"20744",673,2006,8,7,"RP",9
"20745",673,2006,8,8,"Oth",13
"20746",673,2006,8,8,"RL",11
"20747",673,2006,8,8,"RP",11
"20748",673,2006,8,10,"Oth",13
"20749",673,2006,8,10,"RL",11
"20750",673,2006,8,10,"RP",10
"20751",673,2006,8,12,"Oth",5
"20752",673,2006,8,12,"RL",3
"20753",673,2006,8,12,"RP",6
"20754",673,2006,8,13,"Oth",14
"20755",673,2006,8,13,"RL",11
"20756",673,2006,8,13,"RP",9
"20757",673,2006,8,14,"Oth",7
"20758",673,2006,8,14,"RL",2
"20759",673,2006,8,14,"RP",5
"20760",673,2006,8,15,"Oth",6
"20761",673,2006,8,15,"RL",3
"20762",673,2006,8,15,"RP",3
"20763",673,2006,8,16,"Oth",13
"20764",673,2006,8,16,"RL",4
"20765",673,2006,8,16,"RP",8
"20766",673,2006,8,17,"Oth",24
"20767",673,2006,8,17,"RL",13
"20768",673,2006,8,17,"RP",7
"20769",673,2006,8,18,"Oth",8
"20770",673,2006,8,18,"RL",4
"20771",673,2006,8,19,"Oth",20
"20772",673,2006,8,19,"RL",10
"20773",673,2006,8,19,"RP",8
"20774",673,2006,8,23,"Oth",12
"20775",673,2006,8,23,"RL",3
"20776",673,2006,8,23,"RP",3
"20777",673,2006,8,25,"Oth",18
"20778",673,2006,8,25,"RL",9
"20779",673,2006,8,25,"RP",2
"20780",673,2006,8,26,"Oth",10
"20781",673,2006,8,26,"RL",3
"20782",673,2006,8,26,"RP",1
