"","Year","hex","Family","tot_count","n.recs"
"4145",2018,673,"Nymphalidae",2045,133
"4146",2018,673,"Papilionidae",393,52
"4147",2018,673,"Pieridae",679,33
"4148",2018,674,"Hesperiidae",116,18
"4149",2018,674,"Lycaenidae",172,6
"4150",2018,674,"Nymphalidae",331,21
"4151",2018,674,"Papilionidae",41,6
"4152",2018,674,"Pieridae",460,8
"4153",2018,675,"Hesperiidae",781,63
"4154",2018,675,"Lycaenidae",348,31
"4155",2018,675,"Nymphalidae",2068,98
"4156",2018,675,"Papilionidae",955,38
"4157",2018,675,"Pieridae",455,31
"4158",2018,675,"Riodinidae",13,2
"4159",2018,676,"Hesperiidae",4045,206
"4160",2018,676,"Lycaenidae",1530,91
"4161",2018,676,"Nymphalidae",6045,307
"4162",2018,676,"Papilionidae",2162,94
"4163",2018,676,"Pieridae",3748,72
"4164",2018,702,"Hesperiidae",817,71
"4165",2018,702,"Lycaenidae",474,27
"4166",2018,702,"Nymphalidae",1545,81
"4167",2018,702,"Papilionidae",1011,25
"4168",2018,702,"Pieridae",351,25
"4169",2018,703,"Hesperiidae",3042,170
"4170",2018,703,"Lycaenidae",1100,82
"4171",2018,703,"Nymphalidae",4608,196
"4172",2018,703,"Papilionidae",793,57
"4173",2018,703,"Pieridae",1509,46
"4174",2018,733,"Hesperiidae",310,16
"4175",2018,733,"Lycaenidae",31,5
"4176",2018,733,"Nymphalidae",288,16
"4177",2018,733,"Papilionidae",218,10
"4178",2018,733,"Pieridae",617,3
"4179",2018,736,"Hesperiidae",139,14
"4180",2018,736,"Lycaenidae",183,11
"4181",2018,736,"Nymphalidae",198,9
"4182",2018,736,"Papilionidae",29,3
"4183",2018,736,"Pieridae",229,5
